Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Shipping Days,Order Year,Order Month,Order Monthname,Profit Margin,Profitability,Returned,Manager,Discount Band
18218,Medium,0.04,1360.14,14.7,2522,Harriet Wooten,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,United States,East,Vermont,Burlington,5401,2015-06-05,2015-06-08,2639.0099999999998,6,7303.05,87033,3,2015,6,Jun,0.36135724115266904,1,0,Erin,Low
18866,Critical,0.01,2.16,6.05,2526,Derek Sweeney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Louisiana,Lafayette,70506,2015-05-23,2015-05-25,395.76,24,58.05,87208,2,2015,5,May,6.817571059431525,1,0,Sam,Low
18867,Critical,0.07,21.38,8.99,2527,Gretchen Orr,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,United States,South,Louisiana,Lake Charles,70601,2015-05-23,2015-05-25,-39.396,3,68.64,87208,2,2015,5,May,-0.573951048951049,0,0,Sam,Medium
20254,High,0.04,40.98,6.5,2530,Janet Zhang,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,United States,West,California,Apple Valley,92307,2015-03-29,2015-03-30,-89.5,7,277.07,87451,1,2015,3,Mar,-0.3230230627639225,0,0,William,Low
23782,Medium,0.08,4.0,1.3,2531,Rick Houston,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,United States,West,California,Atascadero,93422,2015-05-02,2015-05-04,28.4,14,51.99,87452,2,2015,5,May,0.5462588959415272,1,0,William,Medium
20255,High,0.05,35.99,3.3,2534,Mitchell Goldberg,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,United States,East,Maine,Bangor,4401,2015-03-29,2015-03-31,103.27229999999999,5,149.67,87451,2,2015,3,Mar,0.69,1,0,Erin,Low
22839,Not Specified,0.08,12.53,0.5,2539,Max Hubbard,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 485,0.38,United States,South,Florida,Winter Park,32789,2015-04-07,2015-04-08,215.718,5,61.1,91017,1,2015,4,Apr,3.530572831423895,1,0,Sam,Medium
22840,Not Specified,0.02,178.47,19.99,2540,Helen Ferguson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,United States,South,Florida,Winter Springs,32708,2015-04-07,2015-04-08,106.98479999999999,1,193.81,91017,1,2015,4,Apr,0.5520086682833703,1,0,Sam,Low
19031,Medium,0.05,15.68,3.73,2543,Josephine Dalton,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,South,Virginia,Richmond,23223,2015-06-11,2015-06-12,3.54,17,257.48,87917,1,2015,6,Jun,0.013748640671120086,1,0,Sam,Low
19032,Medium,0.02,195.99,4.2,2543,Josephine Dalton,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T65,0.56,United States,South,Virginia,Richmond,23223,2015-06-11,2015-06-12,40.284,19,3194.99,87917,1,2015,6,Jun,0.012608490167418366,1,0,Sam,Low
19902,Medium,0.01,99.99,19.99,2545,Rick Ellis,Express Air,Home Office,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,United States,South,Virginia,Springfield,22153,2015-03-10,2015-03-12,90.024,2,202.98,87915,2,2015,3,Mar,0.4435116760271948,1,0,Sam,Low
25460,Low,0.07,6.48,9.54,2547,Edna Freeman,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1905,0.37,United States,South,Virginia,Virginia Beach,23464,2015-04-19,2015-04-19,2.232,1,10.86,87916,0,2015,4,Apr,0.20552486187845306,1,0,Sam,Medium
6525,Low,0.0,35.99,0.99,2548,Wayne Bass,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,West,California,Los Angeles,90068,2015-04-04,2015-04-11,840.0509999999999,46,1477.57,46436,7,2015,4,Apr,0.5685355008561354,1,0,William,No Discount
5777,Low,0.05,30.98,9.18,2548,Wayne Bass,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,0.4,United States,West,California,Los Angeles,90068,2015-04-21,2015-04-21,61.47,12,382.29,40997,0,2015,4,Apr,0.1607941615004316,1,0,William,Low
5778,Low,0.05,22.99,8.99,2548,Wayne Bass,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,0.57,United States,West,California,Los Angeles,90068,2015-04-21,2015-04-28,18.27,37,881.74,40997,7,2015,4,Apr,0.02072039376687005,1,0,William,Low
5780,Low,0.04,212.6,110.2,2548,Wayne Bass,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.73,United States,West,California,Los Angeles,90068,2015-04-21,2015-04-25,-513.79042,33,7384.18,40997,4,2015,4,Apr,-0.06957988835591765,0,0,William,Low
4204,Not Specified,0.09,5.98,1.67,2548,Wayne Bass,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,West,California,Los Angeles,90068,2015-06-04,2015-06-07,23.87,81,448.26,29889,3,2015,6,Jun,0.05325034578146612,1,0,William,Medium
23777,Low,0.05,30.98,9.18,2549,Martha Bowers,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,0.4,United States,East,Ohio,Whitehall,43213,2015-04-21,2015-04-21,61.47,3,95.57,88657,0,2015,4,Apr,0.6431934707544209,1,0,Erin,Low
23778,Low,0.05,22.99,8.99,2549,Martha Bowers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,0.57,United States,East,Ohio,Whitehall,43213,2015-04-21,2015-04-28,18.27,9,214.48,88657,7,2015,4,Apr,0.08518276762402088,1,0,Erin,Low
23780,Low,0.04,212.6,110.2,2549,Martha Bowers,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.73,United States,East,Ohio,Whitehall,43213,2015-04-21,2015-04-25,-513.79042,8,1790.1,88657,4,2015,4,Apr,-0.2870177196804648,0,0,Erin,Low
22204,Not Specified,0.09,5.98,1.67,2549,Martha Bowers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,East,Ohio,Whitehall,43213,2015-06-04,2015-06-07,35.805,20,110.68,88658,3,2015,6,Jun,0.3235001807011203,1,0,Erin,Medium
24525,Low,0.0,35.99,0.99,2551,Joan Bowers,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,East,Pennsylvania,York,17403,2015-04-04,2015-04-11,265.96049999999997,12,385.45,88656,7,2015,4,Apr,0.69,1,0,Erin,No Discount
18130,Medium,0.03,12.53,7.17,2553,Virginia McNeill,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC ProClick Spines for 32-Hole Punch,0.38,United States,Central,Wisconsin,Kenosha,53142,2015-02-12,2015-02-13,-20.320500000000003,1,19.32,86528,1,2015,2,Feb,-1.0517857142857143,0,0,Chris,Low
23666,Low,0.1,2.6,2.4,2555,Karl Knowles,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,United States,Central,Wisconsin,Madison,53711,2015-01-09,2015-01-14,-88.03999999999999,12,30.1,86527,5,2015,1,Jan,-2.9249169435215943,0,0,Chris,Medium
23583,Critical,0.0,12.97,1.49,2555,Karl Knowles,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,United States,Central,Wisconsin,Madison,53711,2015-02-02,2015-02-03,180.23489999999998,19,261.21,86529,1,2015,2,Feb,0.69,1,0,Chris,No Discount
23584,Critical,0.06,4.91,0.5,2555,Karl Knowles,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 508,0.36,United States,Central,Wisconsin,Madison,53711,2015-02-02,2015-02-02,29.5251,9,42.79,86529,0,2015,2,Feb,0.69,1,0,Chris,Medium
19840,Not Specified,0.03,160.98,30.0,2561,Laurie Moon,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,East,New York,Ossining,10562,2015-03-22,2015-03-25,1261.4718,11,1828.22,86465,3,2015,3,Mar,0.6900000000000001,1,0,Erin,Low
23161,Not Specified,0.07,3.98,5.26,2561,Laurie Moon,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,United States,East,New York,Ossining,10562,2015-04-08,2015-04-10,-59.96376,7,29.77,86466,2,2015,4,Apr,-2.014234464225731,0,0,Erin,Medium
23162,Not Specified,0.07,12.22,2.85,2561,Laurie Moon,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,United States,East,New York,Ossining,10562,2015-04-08,2015-04-08,89.4148,12,147.19,86466,0,2015,4,Apr,0.6074787689381073,1,0,Erin,Medium
22374,Not Specified,0.08,4.55,1.49,2563,Karen Warren,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Minnesota,Fridley,55432,2015-04-08,2015-04-09,27.0273,9,39.17,91447,1,2015,4,Apr,0.69,1,0,Chris,Medium
25095,Critical,0.0,4.37,5.15,2570,Yvonne Stephens,Regular Air,Consumer,Office Supplies,Appliances,Small Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",0.59,United States,West,California,Davis,95616,2015-04-25,2015-04-27,-150.2604,19,87.85,90327,2,2015,4,Apr,-1.710420034149118,0,0,William,No Discount
25096,Critical,0.01,500.98,56.0,2570,Yvonne Stephens,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,United States,West,California,Davis,95616,2015-04-25,2015-04-26,4899.1288,14,7429.63,90327,1,2015,4,Apr,0.659404142601987,1,0,William,Low
25097,Critical,0.02,12.58,5.16,2570,Yvonne Stephens,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"DAX Copper Panel Document Frame, 5 x 7 Size",0.43,United States,West,California,Davis,95616,2015-04-25,2015-04-25,44.712,18,224.29,90327,0,2015,4,Apr,0.1993490570243881,1,0,William,Low
25098,Critical,0.1,7.7,3.68,2570,Yvonne Stephens,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,United States,West,California,Davis,95616,2015-04-25,2015-04-26,-22.626,7,51.2,90327,1,2015,4,Apr,-0.4419140625,0,0,William,Medium
7096,Critical,0.01,500.98,56.0,2571,Rosemary O'Brien,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,United States,East,New York,New York City,10165,2015-04-25,2015-04-26,4260.112,56,29718.53,50656,1,2015,4,Apr,0.14334867841713572,1,0,Erin,Low
7098,Critical,0.1,7.7,3.68,2571,Rosemary O'Brien,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,United States,East,New York,New York City,10165,2015-04-25,2015-04-26,-25.14,27,197.48,50656,1,2015,4,Apr,-0.1273040307879279,0,0,Erin,Medium
20938,Low,0.04,8.6,6.19,2578,Kent Gill,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,South,Alabama,Opelika,36801,2015-05-02,2015-05-04,309.7116,5,46.85,88298,2,2015,5,May,6.61070651013874,1,0,Sam,Low
20939,Low,0.01,3.58,1.63,2578,Kent Gill,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",0.36,United States,South,Alabama,Opelika,36801,2015-05-02,2015-05-06,-128.856,26,93.57,88298,4,2015,5,May,-1.3771080474511062,0,0,Sam,Low
20940,Low,0.08,105.49,41.64,2578,Kent Gill,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Balt Solid Wood Rectangular Table,0.75,United States,South,Alabama,Opelika,36801,2015-05-02,2015-05-09,-36.946,34,2694.49,88298,7,2015,5,May,-0.013711685699334569,0,0,Sam,Medium
23705,High,0.09,212.6,52.2,2579,Marshall Sutherland,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.64,United States,South,Alabama,Phenix City,36869,2015-01-03,2015-01-04,-274.498,1,174.5,88296,1,2015,1,Jan,-1.573054441260745,0,0,Sam,Medium
22508,Medium,0.07,1.76,4.86,2579,Marshall Sutherland,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Regeneration Desk Collection,0.41,United States,South,Alabama,Phenix City,36869,2015-01-17,2015-01-17,0.588000000000011,15,26.01,88297,0,2015,1,Jan,0.022606689734717838,1,0,Sam,Medium
19123,Medium,0.04,510.14,14.7,2583,Wendy Pridgen Pearce,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML520 Series Dot Matrix Printers,0.56,United States,Central,Michigan,Holland,49423,2015-06-07,2015-06-09,-251.40390000000002,3,1527.97,89657,2,2015,6,Jun,-0.16453457855847956,0,0,Chris,Low
19124,Medium,0.0,4.76,3.01,2583,Wendy Pridgen Pearce,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,United States,Central,Michigan,Holland,49423,2015-06-07,2015-06-09,-2.345,23,110.86,89657,2,2015,6,Jun,-0.021152805340068557,0,0,Chris,No Discount
19134,Critical,0.04,6.3,0.5,2584,Seth Matthews,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 48,0.39,United States,Central,Michigan,Inkster,48141,2015-06-09,2015-06-11,67.6062,15,97.98,89658,2,2015,6,Jun,0.69,1,0,Chris,Low
20976,Medium,0.01,6.48,6.57,2587,Eugene H Walsh,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 20,0.37,United States,Central,Wisconsin,Manitowoc,54220,2015-02-28,2015-02-28,-46.5244,18,127.83,91166,0,2015,2,Feb,-0.36395525307048426,0,0,Chris,Low
20810,Not Specified,0.02,22.72,8.99,2587,Eugene H Walsh,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,United States,Central,Wisconsin,Manitowoc,54220,2015-06-26,2015-06-26,200.01719999999997,12,289.88,91167,0,2015,6,Jun,0.69,1,0,Chris,Low
22275,Low,0.02,419.19,19.99,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,United States,South,Georgia,Athens,30605,2015-04-17,2015-04-17,-39.606,10,4354.55,87772,0,2015,4,Apr,-0.009095314096749378,0,0,Sam,Low
23765,Low,0.01,85.99,0.99,2593,Anne Schultz,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory4,0.85,United States,South,Georgia,Athens,30605,2015-03-12,2015-03-17,311.72999999999996,2,146.17,87773,5,2015,3,Mar,2.132653759321338,1,0,Sam,Low
19859,Low,0.05,5.74,5.3,2601,Malcolm French,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Kleencut® Forged Steel Scissors,0.55,United States,East,New Hampshire,Merrimack,3054,2015-03-21,2015-03-26,-50.75,7,42.02,87382,5,2015,3,Mar,-1.2077582103760114,0,0,Erin,Low
20849,Critical,0.07,200.99,4.2,2603,Penny Leach,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,United States,East,New Jersey,Hackensack,7601,2015-04-05,2015-04-06,2225.07612,22,3705.14,87383,1,2015,4,Apr,0.600537663893942,1,0,Erin,Medium
20850,Critical,0.01,297.48,18.06,2604,Gina Curry,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.6,United States,East,New Jersey,Iselin,8830,2015-04-05,2015-04-06,-338.180832,3,945.36,87383,1,2015,4,Apr,-0.35772703731911654,0,0,Erin,Low
18046,High,0.09,5.4,7.78,2610,Tommy Lutz,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,West,California,Davis,95616,2015-05-16,2015-05-17,-136.252,9,49.24,86118,1,2015,5,May,-2.7670999187652314,0,0,William,Medium
19971,Low,0.02,50.98,13.66,2613,Anthony Stanley,Express Air,Corporate,Office Supplies,Appliances,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,0.58,United States,East,New Jersey,Fords,8863,2015-01-24,2015-01-24,-25.76,1,68.45,86119,0,2015,1,Jan,-0.37633308984660335,0,0,Erin,Low
25962,Critical,0.0,2.6,2.4,2616,Laurence Hull,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,United States,Central,Michigan,Portage,49002,2015-03-11,2015-03-13,-45.21,16,44.75,91495,2,2015,3,Mar,-1.0102793296089385,0,0,Chris,No Discount
25478,Not Specified,0.1,3.25,49.0,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,United States,Central,South Dakota,Aberdeen,57401,2015-06-27,2015-06-28,-286.245,6,40.69,91496,1,2015,6,Jun,-7.0347751290243306,0,0,Chris,Medium
6585,Medium,0.1,7.64,1.39,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,United States,East,New York,New York City,10004,2015-01-17,2015-01-19,16.12,18,130.11,46884,2,2015,1,Jan,0.12389516562908308,1,0,Erin,Medium
6586,Medium,0.0,125.99,2.5,2618,Amy Hamrick Melvin,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6162,0.59,United States,East,New York,New York City,10004,2015-01-17,2015-01-19,-815.9007999999999,3,337.34,46884,2,2015,1,Jan,-2.41863046184858,0,0,Erin,No Discount
6587,Medium,0.1,11.55,2.36,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,East,New York,New York City,10004,2015-01-17,2015-01-18,15.808000000000003,25,280.43,46884,1,2015,1,Jan,0.05637057376172308,1,0,Erin,Medium
4788,High,0.05,4.84,0.71,2618,Amy Hamrick Melvin,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,East,New York,New York City,10004,2015-03-23,2015-03-23,29.17,20,103.39,34017,0,2015,3,Mar,0.28213560305638846,1,0,Erin,Low
4789,High,0.01,14.98,7.69,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,United States,East,New York,New York City,10004,2015-03-23,2015-03-25,-48.97,28,435.39,34017,2,2015,3,Mar,-0.11247387399802476,0,0,Erin,Low
7452,Critical,0.1,20.27,3.99,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,United States,East,New York,New York City,10004,2015-03-23,2015-03-24,84.05,53,1051.52,53153,1,2015,3,Mar,0.07993190809494827,1,0,Erin,Medium
22788,High,0.05,4.84,0.71,2619,Brandon E Shepherd,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,Central,South Dakota,Sioux Falls,57103,2015-03-23,2015-03-23,17.8365,5,25.85,88014,0,2015,3,Mar,0.69,1,0,Chris,Low
18461,Not Specified,0.1,30.98,8.99,2619,Brandon E Shepherd,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,United States,Central,South Dakota,Sioux Falls,57103,2015-02-09,2015-02-11,-20.2228,4,119.37,88015,2,2015,2,Feb,-0.1694127502722627,0,0,Chris,Medium
25452,Critical,0.1,20.27,3.99,2620,Phyllis Little,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,United States,South,Tennessee,Bartlett,38134,2015-03-23,2015-03-24,381.61799999999994,13,257.92,88017,1,2015,3,Mar,1.4795983250620344,1,0,Sam,Medium
26296,High,0.03,40.97,8.99,2621,Robyn Hayes,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,United States,South,Tennessee,Brentwood,37027,2015-03-19,2015-03-20,-177.058,5,207.22,88016,1,2015,3,Mar,-0.8544445516842003,0,0,Sam,Low
26032,High,0.1,41.94,2.99,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",0.35,United States,West,California,Menlo Park,94025,2015-02-07,2015-02-08,164.082,6,237.8,90927,1,2015,2,Feb,0.69,1,0,William,Medium
18623,Medium,0.02,30.53,19.99,2628,Danielle P Rao,Express Air,Corporate,Office Supplies,Labels,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0.39,United States,Central,Oklahoma,Moore,73160,2015-01-17,2015-01-19,-54.63,14,448.47,85916,2,2015,1,Jan,-0.12181416817178406,0,0,Chris,Low
21981,Critical,0.01,194.3,11.54,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,United States,Central,Oklahoma,Norman,73071,2015-01-05,2015-01-07,690.1794,5,1000.26,85914,2,2015,1,Jan,0.69,1,0,Chris,Low
21982,Critical,0.02,209.84,21.21,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,United States,Central,Oklahoma,Norman,73071,2015-01-05,2015-01-06,1507.6430999999998,10,2184.99,85914,1,2015,1,Jan,0.69,1,0,Chris,Low
21983,Critical,0.0,145.45,17.85,2630,Betsy Puckett,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,United States,Central,Oklahoma,Norman,73071,2015-01-05,2015-01-07,801.7468000000001,8,1191.2,85914,2,2015,1,Jan,0.6730580926796509,1,0,Chris,No Discount
22540,High,0.07,65.99,5.99,2630,Betsy Puckett,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i1000,0.58,United States,Central,Oklahoma,Norman,73071,2015-01-07,2015-01-08,-139.18256,3,165.71,85915,1,2015,1,Jan,-0.8399164805986361,0,0,Chris,Medium
25594,Low,0.05,100.97,7.18,2638,Alicia Wood Shah,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,United States,West,Idaho,Boise,83704,2015-06-08,2015-06-08,881.4680999999999,13,1277.49,90951,0,2015,6,Jun,0.69,1,0,William,Low
21041,Not Specified,0.05,4.98,0.49,2639,Marianne Connor,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,United States,West,New Mexico,Roswell,88201,2015-03-19,2015-03-19,3.84,3,14.2,90952,0,2015,3,Mar,0.27042253521126763,1,0,William,Low
22438,Low,0.1,10.98,3.99,2647,Teresa Bishop,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,United States,West,California,Bakersfield,93309,2015-03-17,2015-03-24,-21.03,5,52.21,91386,7,2015,3,Mar,-0.4027963991572496,0,0,William,Medium
22439,Low,0.01,39.98,9.2,2647,Teresa Bishop,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,United States,West,California,Bakersfield,93309,2015-03-17,2015-03-19,117.52079999999998,4,170.32,91386,2,2015,3,Mar,0.69,1,0,William,Low
18720,High,0.01,39.98,4.0,2649,Leo J Olson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,East,Maryland,Edgewood,21040,2015-06-11,2015-06-12,-30.808,5,203.29,88814,1,2015,6,Jun,-0.15154705101087118,0,0,Erin,Low
22904,Critical,0.05,35.99,5.99,2650,Joanne Chu,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,East,Pennsylvania,Baldwin,15234,2015-05-04,2015-05-05,524.3172,26,759.88,88815,1,2015,5,May,0.69,1,0,Erin,Low
18949,Medium,0.06,47.9,5.86,2652,Brenda Ross,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,West,California,Bakersfield,93309,2015-05-25,2015-05-27,21.78,2,94.2,89361,2,2015,5,May,0.23121019108280255,1,0,William,Medium
25662,Not Specified,0.05,4.98,4.62,2653,Leo Kane,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,Central,Kansas,Derby,67037,2015-02-22,2015-02-23,-98.35,7,34.32,89360,1,2015,2,Feb,-2.8656759906759905,0,0,Chris,Low
25663,Not Specified,0.02,34.23,5.02,2653,Leo Kane,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Hand-Finished Solid Wood Document Frame,0.55,United States,Central,Kansas,Derby,67037,2015-02-22,2015-02-24,270.79049999999995,11,392.45,89360,2,2015,2,Feb,0.69,1,0,Chris,Low
19131,Medium,0.09,89.99,42.0,2655,Benjamin Lam,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,United States,South,Georgia,Atlanta,30318,2015-04-18,2015-04-18,223.416,6,511.25,86063,0,2015,4,Apr,0.436999511002445,1,0,Sam,Medium
22938,Critical,0.07,2.94,0.81,2655,Benjamin Lam,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,0.4,United States,South,Georgia,Atlanta,30318,2015-04-08,2015-04-09,-93.9274,10,29.88,86064,1,2015,4,Apr,-3.1434872824631865,0,0,Sam,Medium
19525,Critical,0.01,138.14,35.0,2660,Jeffrey Page,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"SAFCO Commercial Wire Shelving, Black",0.5151859504132232,United States,East,Maine,Gorham,4038,2015-02-24,2015-02-26,-321.51,4,599.03,86486,2,2015,2,Feb,-0.5367176936046609,0,0,Erin,Low
18400,High,0.04,90.24,0.99,2667,Pat Baker,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,0.56,United States,East,Ohio,Lakewood,44107,2015-04-02,2015-04-04,246.2748,4,356.92,87831,2,2015,4,Apr,0.69,1,0,Erin,Low
18401,High,0.09,47.9,5.86,2667,Pat Baker,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,East,Ohio,Lakewood,44107,2015-04-02,2015-04-04,93.95039999999999,3,136.16,87831,2,2015,4,Apr,0.69,1,0,Erin,Medium
